index,content,token
1368,It's a thing I do that it's the most akin to what I'm doing on my book tours.,77
1369,I would say it's the closest analog.,36
1370,"He said, it's the most biological enterprise.",45
1371,"And I thought, well, why, what do you mean?",43
1372,"Because see, it's just the model log.",37
1373,And it's a prepared model log.,30
1374,"I mean, you have to interact dynamically with the audience while you're telling your jokes.",91
1375,And you've got to get the timing right.,39
1376,But you have a body of jokes.,29
1377,"He said, well, here's how you prepare the jokes.",48
1378,And I've been told this by other comedians.,43
1379,You go to 50 clubs before you go on your tour.,46
1380,And you got some new material.,30
1381,And you think it's funny.,25
1382,And you go into a club and you lay out your new material and people laugh at some of it.,88
1383,And you pay attention to what they laugh at and what they don't laugh at.,73
1384,So you subject yourself to the judgment of the crowd.,53
1385,And you get rid of everything that isn't funny.,47
1386,"And if you do that enough, even if you're not that funny, the crowd will tell you what's funny.",95
1387,"So you can imagine, imagine you do 50 shows in each is an hour long and you collect two minutes of humor from each show.",120
1388,"So you throw away 90, you throw away two hours more than 98% of it.",67
1389,Collect two minutes per show.,29
1390,So you're not very funny at all.,32
1391,"You're like, funny, two percent of the time.",44
1392,You aggregate that man.,23
1393,You're a scream.,16
1394,"So that's what a leader does is that is what a leader does is goes out and he aggregates the misery, you know, and the hopes.",125
1395,"And then I do think that's revivify to someone who would otherwise be cynical and jaded because then the person can say to themselves, despite the inadequacies of the system and my inadequacies, I'm gathering up the misery and the hope and I'm bringing it forward where it can be.",280
1396,Giving it a voice.,18
1397,"Yeah, giving it.",16
1398,That's right.,13
1399,Giving it a voice.,18
1400,Can you actually take me through a day because this is fascinating.,67
1401,"Through your comedy tour, what is a day in the life of Jordan Peterson look like?",81
1402,Which is this very interesting day.,35
1403,Let's look at the day when you have to speak.,45
1404,"Preparing your mind, thinking of what you're going to talk about, preparing yourself physically, mentally to interact with the crowd.",133
1405,"Through the actual speaking, how do you adjust what you're thinking through and how do you come down from that?",111
1406,So you can start all again as a limited biological system.,58
1407,"Well, I'm usually up by seven and ready to go by seven, thirty or eight coffee.",79
1408,"No, not steak and water.",24
1409,How many times a day steak?,27
1410,All that's all I eat.,21
1411,How many times?,15
1412,"Three or four, depending on the day.",36
1413,Steak and sparkling water.,26
1414,"Yeah, so monastic is said, this is a man.",41
1415,"Why did the proper, I usually just once a day, I did the proper Jordan Peterson last night and just ate two steaks.",115
1416,And how was that?,17
1417,Was was wonderful.,18
1418,"Yeah, well, if you have to only eat one thing, you know, could be worse.",72
1419,"So anyways, I'm ready to go at eight because we're generally moving.",68
1420,What is it moving me in your your costs?,40
1421,Flying somewhere.,17
1422,Okay.,5
1423,And we usually use private flights now because the commercial airlines aren't reliable enough and you cannot not make a venue.,126
1424,Right.,6
1425,So that's rule number one on the tour.,38
1426,You make the show.,18
1427,So everything and then number rule number two is anybody who causes any trouble on the tour is gone because there is zero room for error.,137
1428,"Now, no, there's zero room for unnecessary, unaddressed error.",62
1429,So there's going to be errors.,30
1430,"The guys I have around me now, if they make a mistake, they fix it right away.",78
1431,So and that's great.,20
1432,There's a lot of people relying on you to be there.,51
1433,So you have like 4000 people typically.,39
1434,"So, so then I'm on the plane.",29
1435,And I'm usually I usually write or often because there's no internet on the plane and that's a good use of time.,112
1436,So I'm writing a new book.,26
1437,So I write on the plane typing or handwriting typing.,53
1438,"Yeah, typing.",13
1439,And then we land and we go to it's usually early afternoon by then we go to a hotel.,84
1440,It's usually a nice hotel that's not corporate.,47
1441,I don't really like corporate hotels.,37
1442,My secretary and my one of my logistics guys have got quite good at picking kind of adventurous hotels.,103
1443,"Buttee hotels are usually in the old parts of the city, especially in Europe.",77
1444,Somewhere interesting.,22
1445,And so we go there and then lunch usually.,42
1446,And sometimes that's an air fryer and a steak in the hotel room.,64
1447,And I leave a trail of air fryer behind me all across the world.,64
1448,And then Tammy and I usually go out and have a walk or something and take a look at the city.,93
1449,"And then I have a rest for like an hour and a half or an hour, half an hour.",76
1450,Like a nap or just now I have to sleep for 20 minutes.,54
1451,And that's about all I can sleep.,33
1452,But I need to do that in the late hour.,39
1453,Never refreshes your mind.,26
1454,"Yeah, that gives me that wakes me up again for the evening.",59
1455,And then Tammy has to sleep longer.,35
1456,She's still recovering from her illness.,40
1457,And so she has to sleep longer in the afternoon.,48
1458,And that's absolutely necessary for both of us or things start to get frayed.,77
1459,And so then we go to the venue.,31
1460,And then I usually sit for an hour.,35
1461,"If I'm going to lecture, I've been doing a lot of Q and A's and that's a little easier.",87
1462,"But if I'm going to lecture, I have to sit for an hour.",55
1463,"And then I think, okay.",23
1464,What question am I trying to investigate?,41
1465,I have to have that.,20
1466,That's the point.,17
1467,What mystery am I trying to unravel?,36
1468,It's usually associated with one of the rules in my book because technically it's a book tour.,94
1469,But each of those rules is an investigation into an ethic.,58
1470,And each of them points to a deeper sort of mystery in some sense.,66
1471,And there's no end to the amount.,33
1472,It can be explored.,19
1473,And so I have the question.,27
1474,My question might be something like put your house in perfect order before you criticize the world.,99
1475,Okay.,5
1476,What does that mean exactly?,28
1477,Put what does house mean?,25
1478,What does put what does put mean that active verb?,50
1479,What does perfect and order mean?,33
1480,Why before you criticize the world?,35
1481,What does it mean to criticize?,31
1482,What does it mean to criticize the world?,41
1483,How can you do that properly or improperly?,43
1484,So I start to think about how to decompose the question.,56
1485,And you start to think which of these decomposition are important to really dig into?,85
1486,Yeah.,5
1487,"Well, then they'll strike me.",29
1488,"It's like, okay, there's something there that I've been maybe noodling around on that I would like to investigate further.",122
1489,"Then I think, okay, how can I approach this problem?",52
1490,"I think, well, I have this story that I know, I have this story and I have this story, but I haven't juxtaposed them before.",124
1491,And there's going to be some interesting interaction in the juxtaposition.,74
1492,So I have the question and I kind of have a framework of interpretation.,72
1493,And then I have some potential narrative places I can go.,57
1494,"And then I think, okay, I can go juggle that and see what happens.",66
1495,And so then what I want to do is concentrate on that process well attending to the audience to make sure that the words are landing.,132
1496,And then see if I can delve into it deeply enough so that a narrative emerges spontaneously with an ending.,107
1497,"Now, I'm sure you've experienced this in podcasts, right?",57
1498,"Maybe I'm wrong, but my experience has been if I fall into the conversation and we know about the time frame, there'll be a natural narrative arc.",146
1499,And then so you'll kind of know when the midpoint is and you'll kind of see when you're reaching a conclusion.,110
1500,"And then if you really pay attention, you can see that's a good place to stop.",78
1501,And it's kind of you come to a point and you have to be alert and patient to see that.,86
1502,And you have to be willing to be satisfied with where you've got to.,68
1503,"But if you do that, and then it's like a comedian making the punch line work.",77
1504,"It's like, I've got all these balls in the air and they're going somewhere and this is how they come together.",110
1505,"And people love that, right?",28
1506,"They say, oh, this and this and this and this and this, whack together.",71
1507,And that's an insight.,22
1508,And it is very much like a punch line.,38
1509,"Well, that's interesting because your mind actually some fan of your podcast too and you are always driving towards that.",121
1510,"I would say for me in a podcast conversation, there's often a kind of Alice and Wonderland type of exploration down the rabbit hole, man.",137
1511,"And then you just and you think pops up the more absurd, the wilder, the better conversations with Elon are like this.",118
1512,"Yeah, I bet.",12
1513,"It's like actually the more you drive towards an arc, the more uncomfortable you start to get in a fun absurd conversation because, oh, I'm now one of the normies.",163
1514,"No, I don't want that.",22
1515,"I want to be, I want to wrap it.",32
1516,I want to crazy because it makes some more fun.,47
1517,"But somehow throughout it, there is wisdom that he tried to grasp at such that there is a thread to well, that's the thing, man, you're following the thread, eh?",161
1518,"Yeah, the thread.",17
1519,"Well, that's right.",19
1520,You're that's what we're trying to do.,38
1521,"That thread, that thread is the proper balance between structure and spontaneity.",81
1522,And it manifests itself as the instinctive meaning.,51
1523,And that's the logos in the dialogue.,37
1524,And it really is the logos.,27
1525,And God only knows what that means.,35
1526,"You know, I mean, the biblical claim is that logos is the fundamental principle of reality.",91
1527,And I think that's true.,24
1528,I actually think that's true.,29
1529,"Because I think that that meaning that guides you, well, here's a way of thinking about it, been writing about this recently.",125
1530,What's real matter?,19
1531,"It's like, okay, that's one answer.",35
1532,What's real?,12
1533,What matters is real?,21
1534,Because that's how you act.,27
1535,"Okay, so that's different than matter.",38
1536,"It's like, okay, what's the most real of what matters?",54
1537,How about pain?,15
1538,Why is it the most real?,24
1539,Try arguing it away.,20
1540,Good luck.,10
1541,So pain is the fundamental reality.,35
1542,All right.,10
1543,"Well, that's rough.",19
1544,Doesn't that lead to nihilism and hopelessness?,47
1545,"Yeah, doesn't it lead to a philosophy that's antithetical towards being the most fundamental reality is pain?",109
1546,Yes.,4
1547,Is there anything more fundamental than pain?,45
1548,Love.,5
1549,Really?,7
1550,"If you're in pain, love and truth, that's what you got.",55
1551,"And you know, if they're more powerful than pain, maybe they're the most real things.",85
1552,"When you think about reality, what is real?",43
1553,That is the most real thing.,28
1554,"Well, it's a tough one, right?",30
1555,"Because you have to, because if you're a scientist, a materialist, think, well, the matter is the most real.",108
1556,"It's like, well, you don't know what the matter is.",51
1557,Yeah.,5
1558,"And so, and then when push comes to shove, and it will, you'll find out what's most real.",89
1559,I feel like this is missing physical reality is missing some of the things.,75
1560,"So of course, pain has a biological component and all those kinds of things, but it's missing something deep about the human condition that at least the modern science is not able to describe, but it is reaching towards that.",225
1561,Yeah.,5
1562,And it's the reason one way to describe it as you're describing is the reason is reaching it is because underneath of science is this assumption that there's a deep logos thing to this whole thing we're trying to do.,216
1563,"Well, you know, there's two traditions, right?",46
1564,"In some sense, there's two logos traditions.",44
1565,"There's the the Greek, rational, enlightenment tradition.",57
1566,That's a logos tradition.,25
1567,And it insists that there's a logos in nature and that science is the way to approach it.,89
1568,"And then there's the Judeo-Christian logos, which is more embodied and more spiritual.",86
1569,And I would say the West is actually an attempt to unite those two.,67
1570,And it's the proper attempt to unite those two because they need to be united.,78
1571,"And I see the union coming in your terms, you know, I talked to friends to wall, for example, about the animating principle of chimpanzee sovereignty.",150
1572,And that's pretty close biologically.,37
1573,Is it power?,12
1574,Because that's the claim even from the biologist often that most dominant chimps has the best reproductive success.,115
1575,"It's like, oh, yeah, dominant, hey, you mean using compulsion?",62
1576,"Okay, let's look.",17
1577,Are the chimps who use compulsion the most successful and the answer is sporadically and rarely.,96
1578,"And for short, well, that's sporadically, for short periods of time, why?",73
1579,Because they meet an unpleasant end.,36
1580,"The subordinates over whom they exercise arbitrary control, wait for a week moment and then tear them into shreds, right?",121
1581,Every dictator's terror.,24
1582,"And for good reason, and DeWal has showed that the alpha chimps, the males, who do have preferential mating access often, are often and reliably the best peacemakers and the most reciprocal.",190
1583,"And so even among chimps, the principle of sovereignty is something like iterative, iterated reciprocity.",105
1584,And that's a way better principle than power.,45
1585,And it's something like I've been thinking what's the antithesis of the spirit of power?,88
1586,I think it's the spirit of play.,32
1587,"And you know, I don't know what you think about that, but when you have a good podcast conversation, you already described it in some sense as play.",148
1588,"It's like there's a structure, right?",37
1589,"Because it's an ordered conversation, but you want there to be play in the system.",82
1590,"And if you get that right, then it's really engaging.",53
1591,And then it seems to have its own narrative arc.,48
1592,"I'm not trying to impose that, that's another thing I don't do.",63
1593,"I didn't come to this conversation at all, thinking, here's what I want out of a conversation with Lex Friedman.",112
1594,"Like instrumentally, I thought, I'll go talk to Lex.",52
1595,Why?,4
1596,I like his podcasts.,20
1597,He's doing something right.,27
1598,I don't know what it is.,24
1599,He asks interesting questions.,30
1600,I'll go have a conversation with him.,37
1601,Where's it going to go?,23
1602,Wherever it goes.,17
1603,Embracing the spirit of play.,29
1604,"So what you have this, when you're lecturing, you're going in front of the crowd.",81
1605,You're thought of a question.,29
1606,Yeah.,5
1607,You get on the stage.,21
1608,"First of all, are you nervous?",30
1609,"I'm very nervous when I'm sitting down, thinking through the structure initially, which is why my wife and I have been doing Q&As.",130
1610,And that's easier on me.,24
1611,It's the way comedians and nervous like Joe Rogan just did his special.,71
1612,So this weekend.,16
1613,"And so he now has to sit nervously like a comedian does, which is like, I have no material now.",95
1614,Right.,6
1615,I have to start from scratch.,29
1616,"When I was doing the lectures constantly, instead of the Q&As, basically what I was doing was writing a whole book chapter every night.",135
1617,And now that's a bit of an exaggeration because I would return to themes that I had developed.,94
1618,But it's not really an exaggeration because I didn't ever just go over wrote material ever.,91
1619,"So it was, it's very demanding.",31
1620,And that part's nerve rocking because I sit down.,49
1621,It's an hour before the show.,29
1622,"And I think, can I do this?",27
1623,And the answer is what you did it a thousand times.,51
1624,But that's not this time.,25
1625,"It's like, can I come up with a question?",41
1626,Can I think through the structure?,34
1627,Can I pull off the spontaneous narrative?,41
1628,Can I pull it together?,23
1629,"And the answer is, I don't know.",32
1630,"And so then I get it together in my mind, I think.",50
1631,And that's hard.,16
1632,It takes effort and it's nerve-racking.,39
1633,"Okay, I got it.",15
1634,"But then there's the moment you go out on stage and you think, well, I know I had it, but can I do it?",102
1635,No notes.,9
1636,"And then the question is, well, you're going to find out.",57
1637,"Well, you do it.",16
1638,And so then I go out on stage and I don't talk to the audience.,63
1639,I talk to one person at a time.,31
1640,"And you can talk to one person, you know, because you know how to do that.",74
1641,"So I talk to a person and not too long, because I don't want to make them too nervous.",86
1642,And then someone else and someone else.,39
1643,And then I mean contact with the audience.,42
1644,"And then I can tell if the words are landing and I listen is like, are they rustling around?",92
1645,Are they dead quiet?,20
1646,Because you want dead quiet?,28
1647,"You're so I see, that's what focus sounds like.",47
1648,You're in it together then.,27
1649,You bet.,8
1650,"Well, and I also, here's a good rule if you're learning to speak publicly.",74
1651,I never say a word until everyone is 100% quiet.,48
1652,And that's it's a great way to start a talk because you're setting the frame.,77
1653,"And if the frame is, well, I'll talk while you're talking, the message is, well, you can talk.",94
1654,This is a place where everybody can talk.,41
1655,"It's like, no, it's not.",24
1656,This is a place where people hear me talk.,42
1657,So I'm not going to talk till everyone's listening.,51
1658,And so then you get that stillness.,35
1659,And then you just wait because that stillness turns into an expectation.,72
1660,And then it comes turns into a kind of nervous expectations.,60
1661,Like what the hell is he doing?,31
1662,It's not manipulative.,22
1663,It's a sense of timing.,23
1664,"It's like just when that's right, you think, okay, now it's time to start.",74
1665,"Well, the interesting thing about that nervous expectation is from an audience perspective, we're in it together.",113
1666,Yeah.,5
1667,"I mean, there is into that silence, there's a togetherness to it.",65
1668,"Of course, it's the union of everyone's attention.",50
1669,Yeah.,5
1670,Yeah.,5
1671,"And that's, and that's a great thing.",37
1672,"I mean, you love that at a concert when everyone, it's not silence then, but when everyone's attention is unified and everyone's moving in unison, it's like we're all worshiping the same thing, right?",200
1673,"And that would be the point of the conversation, the point of the lecture.",74
1674,And the worship is the direction of attention towards it.,57
1675,"And it's union, it's communion because everyone's doing it at the same time.",76
1676,"And so, I mean, there's not much difference between lectures theater and a church in that regard, right?",104
1677,It's the same fundamental layout and structure.,47
1678,"And they're very intagrally associated with one another, one really grew out of the other, the lecture theater grew out of the church.",134
1679,So it's perfectly reasonable to be thinking about it in those terms.,68
1680,"And so, and then, okay, so after the lecture, we play a piece of music that is a piece of music that I've been producing with some musicians for a couple of books I'm going to release in the fall, terrible books, ABC of Childhood Tragedy, they're called Dark, Dark Books, Dark and Commical Books, terrible books, heartbreaking illustrations.",341
1681,We've set them to music and so we play a piece from that.,57
1682,"And then afterwards, I usually meet about 150 people to have photographs.",73
1683,And so each of those is a little is there a little sparkle of human connection?,79
1684,A lot.,6
1685,A lot.,6
1686,"It's very intense, 10 seconds with every person you think, well, how can 10 seconds be intense?",95
1687,It's like pay enough attention.,31
1688,It gets intense real quick.,27
1689,There's a break your heart to say goodbye so many times.,56
1690,"It's like being in a wedding lineup, you know, at a wedding with that you want to be out.",89
1691,And everybody's dressed up.,27
1692,"And that's so weird, because I bought these expensive suits when I went on tour and I broke my heart because I spent so much money on them.",139
1693,"I thought, God, that's completely unconscionable.",49
1694,"I thought, no way, man, I'm in this 100%.",41
1695,And so I'm going to dress with respect.,39
1696,And like 60% of the audience comes in two or three piece suits.,63
1697,They're all dressed up.,23
1698,Then there's this line to greet me and they're all happy to see me.,67
1699,That's not so hard to take.,27
1700,"You know, although it is in a sense, right?",43
1701,Because normal interactions are pretty shallow.,47
1702,"And you think, I don't want shallow interactions.",49
1703,"It's like, yes, you do most of the time.",40
1704,"Yeah, it's intense.",19
1705,Very intense.,13
1706,And I don't know if you have.,29
1707,But you've had a taste of this no doubt because people recognize this.,70
1708,"Yeah, but I also have, when a person recognizes me and they come with the love and they're often brilliant people, one of the thoughts I have to deal with, one of the dragons in my own mind is, you know, thinking that I don't deserve that kind of attention.",257
1709,And so.,7
1710,"Well, you probably don't.",25
1711,Right.,6
1712,I don't.,8
1713,"So it's a burden in that I have to step up to be the kind of person that deserves that not deserves that, but in part deserves that kind of attention.",150
1714,"And that's like, holy shit.",27
1715,"It's crucially important too, because if someone comes up to you in an airport and they know who you are and they're brave enough to admire you or who you are attempting to be, and you make a mistake, they will never forget it.",227
1716,Yeah.,5
1717,So it's a high stakes enterprise.,33
1718,"And the flip side of that, especially with young people, a few words you can say can change the direction of their life one way or another.",139
1719,And so I really have to watch this too in airports.,51
1720,I do not like airports.,23
1721,I do not like the creeping totalitarianism in airports.,55
1722,They've always bothered me.,27
1723,Yes.,4
1724,They really bother me.,22
1725,And I'm an unpleasant travel companion for my wife sometimes because of that.,77
1726,Although I think we've worked that out.,39
1727,Thank God.,10
1728,Because a lot of traveling.,27
1729,"But most of the security guards and and the border personnel, all those people, they know me.",93
1730,"And as a general rule, they're positively predisposed to me.",60
1731,"And so if I'm pivish or irritable, yeah.",40
1732,"Then well, that's not good.",27
1733,It's not good.,14
1734,And so that's a tight route to walk to because I do not like that creeping totalitarianism.,91
1735,"But by the same token, you know, if you're just one of the crowd, just, you know, sometimes it's good just to be one of the crowd.",130
1736,And then you're little irritable and people can just brush that off.,68
1737,But if you're someone they have dared to open their heart to because that's what admiration is.,95
1738,"And then you're be and you betray that, then that's a real they'll never forget it.",83
1739,And then they'll tell everyone too.,35
1740,So it takes a lot of alertness.,31
1741,"And so Tammy and our life has got complicated because in Toronto, for example, we can't really just go for a walk.",114
1742,It's always a high-dram up production because always people come up and they have some heart-rending story to tell.,115
1743,And I'm not being cynical about that.,37
1744,It's a hard thing to bear because people don't do that.,55
1745,They don't just open themselves up to you like that and share the tragedy of their life.,88
1746,But that's an everyday occurrence.,34
1747,"And so when we go up to our cottage, which is out of the city, it's a relief, you know, because as wonderful as that is, like it's a weird, I have a weird life because everywhere I go, it's very weird.",201
1748,"It's like I'm surrounded by old friends because I walk down the street in any city now, virtually.",98
1749,"And people say, hello, Dr. Peterson, so nice to see you or they say better things than not.",91
1750,Very rarely bad things.,23
1751,"One one experience in 5,000 maybe very rare, although you don't forget those either.",84
1752,But it's very strange.,22
1753,And there's an intimacy.,24
1754,They know you well.,19
1755,"And because they leap into, they avoid the small talk off.",58
1756,They leap into familiarity.,27
1757,It really is.,13
1758,Like it's an old friend and it feels like that.,47
1759,"For me, personally, the experience is the goodbye hurts because there's a sense where you're never going to see that friend again.",130
1760,Right.,6
1761,"Yeah, that's a strange thing, eh?",33
1762,"To me, a lot of the, a lot of it just feels like goodbyes.",58
1763,One is.,7
1764,You're right about that.,24
1765,"And I mean, that's, I suppose in some sense, part of the pain of opening yourself up to people because they also, Tammy has been struck particularly.",149
1766,"She said, I really never knew what men were like.",49
1767,"I said, well, what do you mean?",31
1768,"She said, I cannot believe how polite the men are when they come and talk to you.",81
1769,Because it's always the same.,29
1770,The pattern's very similar.,27
1771,The person comes up.,20
1772,"They're mostly men, not always, but mostly.",43
1773,"And they're tentative and they're very polite, very, very polite.",65
1774,"And they say, I hope I'm not bothering you.",43
1775,"Do you mind, you know, do you mind?",35
1776,And I say that they're not bothering me.,40
1777,And I'm doing everything I can to not be the guy who's bothered by that.,72
1778,"It's like, who do you think you are?",36
1779,Yeah.,5
1780,Yeah.,5
1781,You're the guy that.,20
1782,What is famous and now is above that?,37
1783,Yeah.,5
1784,You don't want to be that guy.,30
1785,Yeah.,5
1786,So you want to be grateful all the time when people open up like that.,70
1787,"And, and so you got to be alert and on point to do that properly, like right away because for these, for you, it's five seconds or 10 seconds or 20 seconds, whatever it is, but for them, they've opened up.",205
1788,And so you can really nail them if you're foolish.,50
1789,"After the 150 people, how do you come down from that?",53
1790,"How do you, how do you find yourself again?",43
1791,"Well, that was often when I got caught in Twitter traps, you know, because I'm so burned out by then from the, from the talk and the, and the audience interactions and the whole day.",182
1792,Because it's a new city.,24
1793,It's a new hotel.,17
1794,"It's, it's a new 5,000 people.",30
1795,It's a new book chapter.,24
1796,It's a whole new horizon of ideas.,34
1797,And it's off to another city the next day.,42
1798,I'm so burnt out by then that I'm not as good at controlling my impulses as I might be.,87
1799,And Twitter was a real catastrophe for that because it would hook me.,69
1800,"And then I couldn't, like I used to when I was working on my book, a lot, I used to call Tammy and say, look, you have to come and get me.",138
1801,I can't stop.,13
1802,I can't stop.,13
1803,I got tired of you.,19
1804,"And then I kind of, because it's part of a kind of hypomanic focus.",67
1805,I couldn't quit.,16
1806,"It's like, oh, no, I'm still writing.",37
1807,"I need to get away from this, but I couldn't stop.",50
1808,"And so it's better to, to read something.",41
1809,Book.,5
1810,"Fiction, nonfiction, fiction.",29
1811,Stephen King.,13
1812,I was reading a lot of Stephen King when I was on tour last time.,65
1813,That was good.,14
1814,I like Stephen King a lot.,26
1815,So great narrative.,19
1816,Great.,6
1817,And great characterization.,27
1818,"So, and there's a familiarity about Stephen King's writing too that he writes about people you know.",100
1819,And so I really found that a relief.,36
1820,And so that was useful.,23
1821,"And that in order to tolerate this, let's say, or to be able to sustain it.",75
1822,"Well, let's take a lot of negotiation on the part of Tammy because she's dragged into this.",91
1823,"And you know, her life is part of this, whatever this is.",57
1824,"And she's had to find her way and has, for example, now she has a different hotel room than me when we travel.",110
1825,"And she, she found that she didn't want to be on the tour this spring.",70
1826,And I was ill again for part of it and not made it complicated.,63
1827,"But she went away back home and she came back and she said, and she was nervous, but she said, I think I need my own room.",122
1828,And part of me was not happy with that.,39
1829,"Like, what do you mean you need your like, are we not married anymore?",70
1830,It's like you need your own room.,33
1831,"And she said, well, you know, I can't, she has to do exercises because she was really sick and she has to keep herself in shape.",128
1832,And she has to have some time to do that.,41
1833,She does a lot of prayer and meditation and she needs the time.,63
1834,"And she has her own podcast, which is going quite well.",55
1835,And she needs the time.,23
1836,"And, and I trust her.",21
1837,"And she said, well, I need this in order to continue.",53
1838,"And I thought, well, okay, if you need this in order to continue, yes, because she went away and didn't say, well, I, I don't want to be on the tour.",149
1839,I don't want to do this anymore.,32
1840,"She went away and prayed, let's say, how can I continue to do this?",67
1841,And that was the answer.,24
1842,And so she has her own hotel room.,34
1843,And that was a really good decision on her part.,48
1844,And she's very good.,20
1845,And getting better all the time at figuring out what has to happen for her to make this sustainable.,100
1846,And all that speed is a plus.,29
1847,Because I don't want to travel without her.,43
1848,"And, and I don't want her life to be miserable.",47
1849,And I want her to be fully on board.,36
1850,And so she has to be properly selfish.,38
1851,Like everyone does in a relationship.,37
1852,"Hey, Wayne, you have to not just say, yes, this is a weird thing that you're doing.",83
1853,"And you have to, both you and her have to figure out how to like, how to manage this very intense intellectual social journey.",126
1854,"Well, there's another element to it too that I didn't tell you about.",69
1855,"So that was a typical day, but it's missing a big component.",60
1856,"Because usually we also have a dinner with like 30 cultural representatives, I suppose, 10 to 30 from each country.",115
1857,"Because I have a network of people who have networks, who are setting me up with key decision makers in each country.",117
1858,And so then we have like an hour and a half of that.,52
1859,"Now sometimes that's on a day when I don't have a talk, but sometimes the talks are back to back.",97
1860,And so she also has to manage that and to be gracious.,54
1861,And then people are showing us exciting things and tours in the cities.,71
1862,And which is all like it's a surfeit of wonderful.,50
1863,"Yes, exactly.",13
1864,"But you're still, yeah, you have to be there for you.",53
1865,"You have to be present for it mentally, yeah, as a curious mind is an intellectual mind.",88
1866,"How do you, how do you get the sleep?",37
1867,"Fortunately, that is almost never a problem.",44
1868,"Even when I was unbelievably ill for about three years, I thought about that a lot too.",87
1869,"You know, that I didn't do a really good job of explaining that while I was ill because it appeared in some sense that the reason I was ill was because I was taking benzodiazepines.",181
1870,But that isn't why I was ill. And then I took them and very low dose.,69
1871,And I took that for a long time.,32
1872,And it helped whatever was wrong with me.,41
1873,And it looks like it was an allergy or maybe multiple allergies.,64
1874,And then that stopped working.,30
1875,And so I took a little bit more for about a month.,50
1876,And that made it way worse.,27
1877,And so then I cut back a lot.,29
1878,And then then things really got out of hand.,44
1879,And so there was a deeper thing.,32
1880,"Oh, yeah, definitely.",21
1881,What can you put words to?,26
1882,"Well, I had a lot of the immune, my, my daughter, as everyone knows, has a very reactive immune system.",103
1883,And Tammy has three immunological conditions.,45
1884,Each of them quite serious.,27
1885,"And I had psoriasis and peripheral UVitis, which is an autoimmune condition and a little p-sharyata.",100
1886,"And chronic um disease, all of which appeared to be allergy related.",68
1887,And so Michaela seems to have got all of that.,46
1888,"And so that, and that I think was at the bottom of, because I also had this proclivity to depression that was part of my family history.",136
1889,But I think that was all immunological as far as I can tell.,60
1890,"So one of the things that's happened to me, I always noticed I really couldn't breathe.",87
1891,Like I could breathe about one fifth as much as I sometimes could.,66
1892,And so I was always short of breath.,36
1893,"And it looks like what that was perhaps was, I was always on the border of an anaphylactic reaction, which is not pleasant.",123
1894,"And that's hyper sympathetic activation, no parasympathetic activation.",71
1895,I couldn't relax at all.,24
1896,That's an immunological response.,33
1897,Eligic response.,16
1898,Yeah.,5
1899,"So anyways, that was what seemed, now this, I don't like to talk about this much because it's so bloody radical.",112
1900,"And you know, I don't like to propagate it, but this diet seems to have stopped all of that.",92
1901,"I don't have psoriasis, all of the patches of going.",52
1902,Yeah.,5
1903,"My grump gum disease, which is incurable, and I had multiple surgeries to deal with it, is completely gone.",107
1904,Took three years.,17
1905,"My right eye, which was quite cloudy, is cleared up completely.",63
1906,What else has changed?,22
1907,"Well, I lost 50 pounds.",23
1908,And like instantly.,19
1909,"Well, I should mention that I too am not a deep investigator of nutritional science.",84
1910,"I have my skepticism towards the degree to which it is currently science, because like a lot of complex systems, it's very full of mystery and full of profiteers, the people that profit of different kinds of diets.",214
1911,"But I should say for me personally, it does seem that I feel by far the best when I eat only meat.",98
1912,It's very interesting.,22
1913,"And I discovered that a long time ago, first of all, how do you discover it?",76
1914,"So by the discovery went like this, I started listening to ultra marathon runners about 15 years ago.",101
1915,And they started talking about fat adapted running.,51
1916,So I first discovered that I don't have to run super fast to enjoy running.,75
1917,"In fact, I really enjoy running at a slower pace.",49
1918,"So that was like step one is like, Oh, okay, if I maintain something called the the math rule, which is pretty low heart rate, if I maintain that, you can actually get pretty fast while maintaining a pretty slow average speed in general.",237
1919,"Anyway, they fuel themselves on low carb diets.",47
1920,"So I got into that on top of that, I also, they also fast often.",64
1921,So I discovered how incredible my mind feels when fast that people call intermittent fasting.,93
1922,"But that's an optimization of death, because when you fast your body logically and obviously if you think about it biologically, is well, what is your body scavenged first?",172
1923,"Well, damaged tissue.",21
1924,"So the, and I know the literature on fasting to some degree and it's it's very compelling literature.",101
1925,"If you, if you starve dogs down, I think it's 20% below rats too, below their optimal body weight, they live 30% longer.",120
1926,Yeah.,5
1927,That's a lot.,13
1928,30% like it's like 30%.,23
1929,Yeah.,5
1930,Yeah.,5
1931,30%.,4
1932,"Well, there is aspect to a lot of these things that make me nervous because I always feel like there's no free lunch that I'm going to pay for it somehow.",154
1933,"But there is a focus that I am able to attain when I fast, especially when I eat once a day.",92
1934,My mind is almost like nervously focused.,41
1935,"It's almost like an anxiety, but a positive one or one that I can channel into just like an excitement.",103
1936,"You know, I wonder how much of that's associated with, well, imagine that that signifies lack of food, which is not that hard to imagine.",137
1937,"Well, maybe you should be a lot more alert in that situation, biologically speaking, because you're in hunting mode, let's say, you know, not desperate, but in hunting mode.",173
1938,And God only knows maybe human being should be in hunting mode all the time.,76
1939,"Often, but that we don't know that.",35
1940,So I wonder if it has a stress on the system that long term causes the system to get it doesn't it doesn't look like it.,120
1941,It seems on the case of fasting not.,36
