index,content,token
530,And you might think well I trained one muscle group one day why am I having a hard time doing this for a completely different muscle group doesn't make any sense but there's something about the upper motor neuron to lower motor neuron pathway generally that allows you to use something like grip strength as a kind of a thermometer if you will of your ability recover so look for your ability to generate force in grip when you first wake up it's not going to be as good as it is at the old 3 pm after a cup of coffee and a couple meals but that the point isn't performance overall the point is to assess whether or not you're getting better worse or the same from day to day the other one that's really terrific and the Andy Galpin's group is using and I'm delighted about this because it relates to something that my lab is very excited about as well is carbon dioxide tolerance so this is a really interesting tool that endurance athletes strength athletes I think can all benefit from in fact athletes and people of all kinds you even if you're not an athlete even if you're not exercising at all there's a good question of whether or not your system as a whole is doing okay or not.,1187
531,You know we rely on the thermometer do we have a fever or not we rely on subjective things you know do I feel good or not am I digesting well or not those are all subjective the carbon dioxide tolerance test is it's objective in that it measures your capacity to engage the so-called parasympathetic arm of your nervous system which is the calming aspect of your nervous system and it measures your ability to consciously control a particular skeletal muscle which is your diaphragm so here's how you do it.,507
532,So here's how you do the carbon dioxide tolerance test you wake up in the morning you have to use the restroom first do that but try and stay away from your phone try and if you have your phone put on airplane mode go to the timer or use a hand watch or some other way of measuring time stay off social media for just a few seconds it'll be okay and what you're going to do is you're going to inhale through your nose as deeply as you can you do this lying down sitting you know sitting whatever inhale through your nose and then exhale all the way so that's one you're going to repeat that four times okay so inhale exhale inhale exhale inhale exhale four times and ideally you're inhaling through the nose and you're exhaling through the mouth that's just the beginning of this carbon dioxide tolerance test then you take a fifth inhale as deep as you can through your nose your lungs as much as you can and if you can try and expand your make your stomach go out while you do that that means that your diaphragm is really engaged so you're inhaling as much as you possibly can then hit the timer and your goal is to release that air as slowly as possible through your mouth so it looks like you have a tiny tiny little straw in your mouth and you're letting it go as slowly as you possibly can measure what we call the carbon dioxide blow off time or discard rate I know you can all sit with lungs empty after you eliminate all that air but don't lie to yourself don't stop the timer when you've been sitting with your lungs empty for while stop the timer when you are finally no longer able to exhale any more air okay so for so you're doing it inhale exhale inhale exhale inhale exhale inhale exhale slowly I just said it quickly for sake of time then you do this fifth big inhale through your mouth and then and I'm not going to do it for the full duration and then you're measuring that time your carbon dioxide discard rate will be somewhere between one second and presumably two minutes two minutes would be a heroic carbon dioxide discard time 30 seconds would be more typical 20 seconds would be fast if your carbon dioxide discard time is 20 or 25 seconds or less you are not necessarily recovered from your previous days activities okay there's ways to push through this but hold on to that thought for a moment if your carbon dioxide discard time is somewhere between about 30 seconds and 60 seconds you are in what we would call all kind of the the green zone where you are in a position to do more physical work and if your carbon dioxide discard time is somewhere between 65 and 120 seconds well then you have almost certainly recovered your nervous system I'm not talking about the individual muscles but your nervous system is prepared to do more work and Andy's lab has great data on this as it relates to exercise physiology I think that story should be out in the not too distant future my lab has been using carbon dioxide discard time to look at anxiety and recovery from bouts of anxiety so totally independent projects but using the same measure so you've got HRV which requires some technology usually you've got grip strength which you can assess subjectively or you can use a floor scale and now you have carbon dioxide tolerance you want to do this in the morning when you wake up and keep track just write down a little book or maybe just keep track in your mind of your carbon dioxide discard time if you find that your discard times are dropping even if they're in the 40 second range or 50 second range but normally you can do 75 seconds or 120 seconds if they're starting to drop by anywhere from 15 to 20 percent you're viewing in the direction of not recovering and I I'm really keen on this tool because everybody has different recovery abilities some people are eating really well and sleeping really well some people have minimal stress or can buffer stress really well other people you know they dissolve into a puddle of tears if they read one you know text message that's troubling or whatever you know and I realize and I say that was sympathy I realize people have varying levels of stress and demand in their life it's just impossible to to prescribe an entire protocol that says okay yes you should train today and this is exactly what you should do know you shouldn't use carbon dioxide discard rate because a it's valuable it's informative b it's zero cost and c it's something you can track objectively over time and that's really the key and I just should I'd be remiss if I didn't say that what carbon dioxide discard rate is tapping into is your ability to mechanically control your diaphragm certainly that's one aspect of it but that relates in a very direct way to your ability to put the break on your stress system to engage the so called parasympathetic or calming arm of your autonomic nervous system and another thing that Andy Galbin's group is testing is at the offset of training after your run after your weight training session maybe even after your ply metrics session we didn't really talk about about jumping and throwing and that sort of thing maybe we'll talk about it in a future episode but they and other groups including some elite athletes and other groups that are very interested in physical performance are using a tool where they deliberately disengage for five minutes at the end of training they deliberately engage this calming or parasympathetic arm of the nervous system and you can do that through any number of different tools I'm a big fan of respiration tools because they're always available to you your breathing is always there I talk about some of these tools in previous episodes but you could use things like non sleep deep rest and SDR at the end of a training session you could do 10 physiological size double inhales through the nose followed by long exhale that will be a great deal of energy and you can do that.,5912
533,So you can definitely engage the parasympathetic nervous system at the end of training so rather than finish your training session and then just hop onto your phone serious athletes and people who are serious about recovery initiate that recovery at the very end of their training and they start to kick start that train that recovery process rather and they measure CO2 tolerance in the morning so there are several groups that are doing that in fact I know several groups because I'm working with them that are using physiological size between sets in order to recover their nervous system and maintain nerve to muscle contractability maintain focus throughout their training session enhance their focus by doing a few physiological size so double inhale exhale in between sets so they're getting very focused and very intense about their strength work or explosiveness work or muscle isolation work during their sets and then in between sets they're deliberately disengaging the nervous system and then they're reengaging it again so I just wanted to emphasize that.,1069
534,So recovery is a complex process it's got a lot of things but the CO2 tolerance that should be a valuable tool now another tool for recovery that people are very excited about is the use of cold and the ice bath and this is important if you are somebody who uses cold through cold shower or ice bath or jumping in a lake or a river whatever it is that used to generate cold as a recovery tool you should be aware that there are data starting to emerge that if your goal is recovery or strength improvements.,507
535,Using cold within the four hours following a workout I'm not saying about Palmer cooling I'm talking about whole body cooling or cooling from the neck down yes it will reduce inflammation yes it will reduce the amount of delayed onset muscle soreness one read out of how intense or damaging a given workout was not the only read out but it does seem to interfere with some of the things like mTOR pathways the mammalian target of rapamycin pathway and other pathways related to an inflammation that promote the recovery.,520
536,"So remember, stress tension and damage are the stimulus for nerve to muscle connections to change and for muscles to get bigger stronger and better and so if you're getting into the ice bath after training or taking a really cold shower after doing resistance training you are likely short circuiting the improvements that you're trying to create.",347
537,Now athletes who are trying to recover quickly so that they can get back into more training sessions or let's say you're somebody who doesn't really want to gain much strength or hypertrophy and you're mainly focused on endurance and you want to do more endurance work and you've been weight training well then exposing yourself to cold can be beneficial but you're not going to get as great of benefits from the resistance training in other words cold after resistance training seems to short circuit some of the benefits of that resistance training.,551
538,There are some other things that can short circuit the benefits of resistance training as well.,95
539,One of those is anti-histamines.,32
540,So interesting data were published recently I believe it was in scientific reports yes that showed that anti-histamines can prevent some of the benefits of cardiovascular exercise of endurance type work as a running swimming of fairly long duration or even sprint type work as well as inhibit some of the processes associated with resistance training.,351
541,Remember resistance training or endurance training that's a stimulus for stress and the adaptation to that stress is how you get better that you can run further faster lift more weight hypertrophy the muscle etc.,212
542,So anti-histamines can be a problem obviously don't compromise your ability to breathe completely but anti-histamines generally work by blocking what are called mast cells and may ST mast cells are really interesting cells that we'll talk about in our month on neuro immune function they travel in the morning.,310
543,They travel in the bloodstream and these little packets that burst open at sites of inflammation.,97
544,Muscle damage and inflammation is a signal that something needs to change and so taking into histamines it appears can disrupt some of that inflammatory process so you actually want inflammation during and immediately after a workout then you want to bring inflammation down later and I'll mention how to do that.,313
545,Another thing are non-steroid anti-inflammatory drugs you know their trade names these are pain killers that many people take those as I've mentioned in a previous episode can interfere with the benefits of endurance training and the benefits of resistance training in addition to that they block pain signals and pain is a very good signal that you might be doing something wrong and so while nobody likes to be in pain I suppose there are probably a few people out there like to be in pain but that's a different story but nobody likes to be in pain.,552
546,The non-steroid anti-inflammatories the NSADS is they're called anti-histamine seem to prevent a lot of the gains the improvements in endurance strength and size that people are specifically using exercise for so be cautious about your use of non-steroid anti-inflammatory drugs especially within the four hours preceding or the four hours following exercise.,359
547,So I hope you're trying to get the picture in order to change the nerve to muscle connectivity in ways that will better serve you you need a stressor during the actual training which particular stressor depends on your training goals but that stressor is almost always going to be associated with inflammation and then after the training you want to try and get into a state of reduced inflammation and that's why you would do some some sort of protocol non-sleep depressed which we will link to in our caption or perhaps you would use the hypnosis app that we've talked about before reverie our e the eri dot com there's a great app for accessing deep rest states or the physiological side to try and get the system your system to calm down after training.,757
548,There are also tools that one can use to reduce inflammation at a kind of foundational level away from training and these are tools that I've talked about many times before but I'll just restate them again.,206
549,The kind of golden three according to Andy Galpin and the ones that he recommends are sufficient omega threes again that can be accomplished through diet through whole food intake or through supplementation or both so in general getting above a thousand milligrams of EPA per day to keep inflammation low or relatively low.,323
550,Vitamin D and in some cases magnesium mallet magnesium mallet seems to be particularly effective in offsetting delayed onset muscle soreness.,141
551,Soreness itself is not required for improvements in strength improvements in explosiveness improvements in hypertrophy that's a myth now if you do experience delayed onset muscle soreness chances are you stressed that particular muscle.,236
552,Pretty well or even maybe too well maybe you stressed it too much and you need longer recovery.,95
553,There's a total debate out there about whether or not you should train again when a muscle still sore I think the general takeaway is no that means it's not recovered and there are things of course like massage like facial release and things of that sort sauna cold that can perhaps accelerate the movement from soreness to not so.,331
554,But in general the omega three vitamin D and magnesium mallet malate excuse me trio seem to be an effective way to reduce inflammation at kind of a systemic level but remember you want inflammation provided you're not damaging the muscle so much that you're injured during the training session because that's the stimulus for change in those muscles.,350
555,I want to talk about a few other things that support the process of nerve to muscle communication and touch on some of the things that a lot of people are doing to try and quote unquote enhance their workouts and evaluate whether or not those are in fact enhancing workouts or not because weight training unlike a lot of other forms of exercise has a unique aspect to it which is this feature that I guess some people call it the pump which is the fact that blood goes into the muscle when you train.,500
556,It's the only kind of training where you actually get a window into what the result might actually look like before you actually accomplish that result so if you think about when you go out for a hard run and let's say you you out for a two mile run let's say your goal is to break you want to do a sub 10 to mile actually when I went to university.,349
557,I was running cross country my senior year of high school and I wanted to walk on for the cross country team and so I went out there and turned out you had to do a sub 10 to mile and I think the best mile I ever ran in high school was a 457 which isn't terrible I can't do that now it's not even close to what high school athletes the best high school athletes can do now but that would have meant doing it back to back so a sub 10 minute two mile name and come close until cost to the story of the other day and he just got laughed at me was like why would you even want to run two miles because costello is built almost exclusively of these type to fast twitch muscles they're designed for moving objects he's incredibly strong he has been since he was a puppy I mean that dog could probably drag a tractor if he wanted to but he can't really go far whereas a gray hound or a whip it or some of these other site hounds or sent hows can go go go they have a higher percentage of the so called slow twitch muscle five.,1018
558,"So the high school athletes are really strong and they are much better at endurance so a sub 10 to mile would have been very, very challenging no chance I could have done that I don't think even even with a lot of training but let's say that you want to improve your performance in a given type of exercise let's talk about some of the things that seem to be for nerve to muscle communication and physical performance of any kind might not sound that exciting to you but it is very exciting and that's salt nerves nerve cells neurons communicate with each other and communicate with muscle by electricity but that electricity is generated by particular ions moving into and out of the neuron and the rushing in of a particular ion sodium salt is what allows nerve cells to fire.",778
559,If you don't have enough salt in your system your neurons and your brain and your nerve to muscle communication will be terrible if you have sufficient salt it will be excellent how much salt will depend on how much water you're drinking how much caffeine you're drinking and how much food you're ingesting so and whether or not you're taking any diuretics how hot it is etc how much you're sweating so you want to make sure that you have enough salt potassium and magnesium in your system if you want to perform well I realize salt isn't a very glamorous performance tool but it is vital it is absolutely vital and the endurance athletes and the people that train in high heat can speak to the fact that when your electrolytes are low your brain doesn't function your body doesn't function nearly as well in fact even for mental work for studying and for writing and for doing math and coding doing analytic work of any kind even a hard conversation that's important to you having sufficient electrolytes is really going to help and being low on electrolytes won't help and just drinking and you're not going to be able to do that.,1132
560,You need water won't help because you need electrolytes.,56
561,The other thing that's been shown over and over again numerous well controlled studies to improve muscle performance is create.,127
562,Early on there was a lot of controversy about creatine but there are many studies if you want you can go to this website that everyone now knows I love which is this free website examin.com that there are no fewer than 18 studies there 66 studies.,247
563,18 studies supporting that muscle creatine content can be increased by ingesting creatine how much creatine well I asked the experts and they tell me that for somebody who's about 180 pounds five grams a day should be sufficient or so heavier than 180 so if you get like if you're 220 pound or 23 pound person 10 to 15 grams of creatine people lighter than 180 pounds maybe three to five grams of protein excuse me creatine or even one to three grams creatine.,460
564,Creatine is a fuel source for early early in bouts of activity for high intensity activity it is also a fuel source for neurons in the brain and it can have some cognitive enhancing effects so creatine is a very interesting molecule early on when it was released as a supplement it was it was thought that you had to load it in higher dosages for a few days and then maintain it at lower dosages so you take you know 20 or 30 grams a day then back off to five or 10.,466
565,It doesn't seem to be the case that you can get all the benefits from taking the dosages at the low level.,106
566,I just mentioned a few moments ago as they relate to body weight throughout so salt and electrolytes absolutely key.,116
567,You need those pressing you need to be well hydrated.,53
568,Creatine seems to have a performance enhancing effect there's 66 studies 66 showing that power output is greatly increased anywhere from 12 to 20% and this is sprinting and running and jumping as well as weightlifting by creatine the ability to hydrate your body is improved by creatine because of the way that it brings more water into cells of various kinds as an indirect effect it can help in increase lean mass because of the way that it brings more water into muscle and probably also because of the way that if you get stronger you can generate more force and generate more hypertrophy it reduces fatigue seven studies have shown that reduces fatigue.,658
569,There are even some interesting effects on improving cognition after traumatic brain injury although that's a serious medical condition in situations you absolutely should talk to a board certified physician before adding anything or taking anything out of your current regimen.,278
570,There are a few other effects that are interesting and notable but the big ones are the ones that I referred to before about increase power output etc and I just want to emphasize that creatine can increase this hormone that we talked about in the testosterone episode dihydrotestosterone which is testosterone converted by five alpha reductase into dihydrotestosterone it's the more dominant androgen in humans leads to increases in strength and libido and so forth.,467
571,It also can increase male pattern baldness some people not everybody experience some hair loss with creatine other people don't some people experience accelerated beard growth because basically D.H. she has the opposite effect on hair follicles on the face as it does on the scalp some people don't women who ingest creatine there are essentially no data showing that it increases hair loss or facial hair growth but of course everyone is different so you can go to exama.com you can explore those studies.,506
572,Creatine definitely a powerful performance enhancing molecule the other one one that personally have never tried but that seems to have very strong and well support effects is beta alanine.,189
573,beta alanine is interesting because when you hear about weight training you think about heavy deadlifts and bench presses all that kind of stuff that people are doing but beta alanine seems to support exercise that is of slightly longer duration so a mix of anaerobic and aerobic type movements so things these are physical performance in the 60 to 240 second range so you can use your mind and kind of figure out you know like things that weights of the limit you to eight to 50% 15 repetitions cardio vascular exercise of the sort like rowing or sprinting so interval work it seems to help with that kind of work so we're not talking about long runs we're not talking about heavy deadlifts the standard dose is somewhere between two and five grams again as always check with a doctor make sure these things are safe for you I'm not responsible for your health you are I don't say that just protect me I say that also to protect you but it really seems to improve muscular endurance improve anaerobic running capacity reduce fatigue there even some interesting effects on reduction of body fat and improvements in lean mass so creatine beta alanine electrolytes these are kind of the core three things that seem to improve performance and are well supported by the scientific literature and in the earlier episode on supercharging performance we talked about Palmer cooling that's certainly a performance enhancing tool it's nothing you ingest you're cooling your palms in a very specific way that's very powerful now what about for longer duration bouts of exercise we mainly been focusing on resistance training but what about for long runs long swims these kinds of things well it does seem that beat juice and ingesting things like arginine and citrilline can improve performance for those long bouts of exercise that's mainly going to be the effect of those compounds on vasodilation it's going to open up the vascular and allow more blood flow do note that things like citrilline and arginine can have some side effects if you will they can increase the likelihood of having herpes cold sore outbreaks on the mouth arginine is in the pathway by which I don't know if people know this but the herpes virus lives on neurons of the trigeminal nerve that innervate the lips and the eyes and the mucus membranes of the face so this is the herpes type one simplex virus that virus lives on those neurons and then periodically inflames those neurons and that's what leads to the cold sort seems like arginine and citrilline can lead to increases in cold sores and canker sores and outbreaks of those kinds so you want to be aware of that that's not everybody but and not everybody is carrying HSV one just be aware that I think it's now 80 or 90% of people by time they are 12 years old they're contracted HSV one it's very contagious and typically we have one outbreak and then only under conditions of stress or heightened arginine or citrilline ingestion will have them later again this is the this is not a necessarily a sexually an STI this is a sexually transmitted infection this is an infection that is passed very easily from mucus membranes just in terms of touching objects and things of that sort very common in the in the general population any discussion about muscle and muscle performance would not be adequate if we didn't mention something about nutrition but rather than have a whole discussion about nutrition because there's lots of information about that online like for instance if you want to gain muscle that you need to have a caloric surplus of about 10 to 15% you could have a caloric surplus of more if you want to avoid gaining weight then you would not in create a caloric surplus etc you can find all that information online that's not with this podcast is really about we had a month where we talked a lot about hormones and food and moods we talked about foods but more as they relate to the nervous system when it comes to supporting muscle to supporting the synthesis of larger what I call myosin balloons it does seem that ingesting 700 to 3000 milligrams of the essential amino acid it loses with each meal is important that does not necessarily mean from supplements in fact most people recommend that you get your protein you get your amino acids including your essential amino acids and your losing from whole foods high quality proteins high density proteins what do you mean by that well it is true that a lot of sources of protein are found in things like beans and nuts and things like that that all the essential amino acids can be found there but per unit calorie if it's in your practice if it's in your ethics to ingest animal proteins it's true that for instance 200 calories of steak or chicken or fish or eggs will have a higher density of essential amino acids than the equivalent amount of calories from nuts or plants that's just simply the way it works so I'm not for the vegans and vegetarians I'm certainly not saying there's no way that you can support muscle growth you absolutely can some of them might want to supplement losing but this 700 to 3000 milligrams of losing per meal is one of the best ways that's been shown to support the synthesis of more myosin if your goal is hypertrophy and it's also the way that you would support muscle repair if your goal is strength so that specifically geared towards muscle hypertrophy and strength and I encourage you to think about this protein density issue and whether or not you ingest animal proteins or you don't to think about whether or not you're getting sufficient essential amino acids especially losing now many people have addressed the question of whether or not you need to eat six or seven times a day it turns out that you don't that's kind of the old school thinking that you need to very frequently I think for certain athletes were very active for drug assisted meaning people that are enhancing their testosterone levels to super physiological levels where they are experiencing very heightened levels of protein synthesis and they can utilize all that that might make sense again I'm not supporting the use of those performance enhancing drugs but there are people doing that and that's one of the reasons why they eat so frequently and so much protein for typical people who are not doing that I imagine most of you are not then it does appear that you need to eat but you need to eat but you need to eat a lot of protein and I don't like it.,6470
574,You don't need to eat six or seven times a day it does seem like not eating once a day is also important so somewhere between one meal a day and six meals a day lies the more reasonable two or three or maybe four times a day I think that a whole discussion about this is is warranted and we'll have this discussion with doctor Galpin in a future time of how whether or not eating protein more frequently can enhance this my my synthesis but I think the simple takeaway from the literature that I was able to extract and from my discussion was with him is not going to be a lot of people eating two to four times a day making sure you're getting sufficient amino acids in a way that's compatible with your ethics and with your nutritional regimen is going to support muscle repair muscle growth strength improvements etc.,820
575,Just fine.,10
576,There's one more thing that I'd like to cover which is the relationship between particular kinds of exercise and our ability to think and perform cognitive functions.,166
577,We all hear that exercise is so vital for our brain that it supports our brain health and our body health and indeed that's true provided it's done correctly.,158
578,"However, many of us are familiar with the experience of going for a run or going for a swim or working out hard in the gym and then not being able to use our brain to be essentially useless for cognitive functions for the rest of the day.",238
579,"I discuss this with doctor Galpin this morning and I learned something very interesting which is that hard bouts of exercise of the sort where you're training near failure or you're generating focused muscular contractions for obsession that lasts anywhere from 30, 45 minutes, maybe 60 minutes or a long run where you're engaging in some interval training during that run.",373
580,After exercise there's a reduction in oxygenation of the brain so there's actually a quite significant dip in the amount of oxygen that your neurons are getting and therefore your ability to think.,197
581,So it's important that you control the intensity and the duration of your training sessions so that you're still able to do well in life and lean in to life the way you need to because I'm guessing most of you are not in a position to just prioritize your physical training you also need to use your minds.,306
582,I'm certainly familiar with wanting to get exercise but also the requirement of needing to perform cognitive work throughout the day.,133
583,It also turns out that you can leverage something interesting about exercise and nerve to muscle work in ways that can benefit cognitive function and focus and it has to do with the way that your body and your nervous system predict bouts of intense focused effort.,265
584,So let's say you're doing resistance training two or three times a week maybe even four times a week and you're doing it consistently at a given time.,150
585,There are clocks literally biological clocks within the liver and within the brain that learn to predict that focus and that intense work.,138
586,If you are trying to get intense cognitive work done you might try scheduling that cognitive work on the days when you don't do physical training at the same time when you normally would do that intense focused physical training because the systems of the body that generate a seat of calling release and other nomodulators the systems of the body and brain that generate focused effort.,387
587,Those are on this sort of clock mechanism in a way that you likely will find that after just a week of training at regular times you will be able to focus readily on other things when you're not training provided you do it during the period of time of day when you normally would train.,286
588,So this is kind of an indirect positive effect you're harnessing the focus and the expectation of focus in your nervous system for that particular time of day.,159
589,And of course we'd be remiss if we didn't talk about time of day for training.,78
590,Turns out that whether or not you do whether or not you train in the morning or in the afternoon doesn't really seem to matter for sake of things like hypertrophy and strength etc.,180
591,Everyone seems to have a time of day that they prefer to train.,63
592,"I've said before in their reasons based on body temperature rhythms and cortisol release that training 30 minutes, three hours or 11 hours after your normal waking time can be very important.",191
593,And it can provide us sort of predictability or regularity to when your body will be ready to train and best apt to train well.,127
594,There is some evidence that training in the afternoon is better for performance whereas training for body composition changes and strength changes etc.,151
595,Doesn't really matter when you train.,37
596,So you also want to make it compatible with sleep compatible with work that really gets down into the weeds of optimization.,124
597,But I think it's interesting to note that if you're going to train at a regular time you can take the days when you don't train and use that to enhance your cognitive focus for things that have nothing to do with exercise.,222
598,So this might be writing or reading or music or math etc.,57
599,Typically I restrict these podcast episodes to about 90 minutes so called all trading cycle for learning today was a bit longer.,128
600,And I admit that I tried to pack a lot into this.,49
601,It is the last episode in this month on physical performance.,61
602,I figured in this case more is better especially since everything is time stamped for you.,90
603,You certainly don't have to watch it all at once and you can come back to it over and over again into the precise locations in the episode that you like in order to take notes or extract the information that you need.,217
604,I'd like to point you to Dr. Andy Galpins page.,47
605,I highly recommend looking into the work that he's doing if you want more details.,82
606,"He's very, very skilled excellent communicator.",47
607,He's superb at what he does.,28
608,He's a professor.,17
609,He works with athletes.,23
610,He works with typical folks in the exercise and muscle physiology world Brad Shownfield's work.,95
611,I also have a lot of respect for I've never met him.,52
612,I don't know him.,17
613,There's no paid endorsement here.,33
614,They're not sponsors are related to the podcast in any way.,59
615,I just think the work is of very high quality and they are both on the academic side and the practical side and of course there are other people out there doing fabulous work in this area as well.,196
616,If you like this podcast and you're benefiting from the information that you're learning and you want to support us.,116
617,The simplest and most straightforward way to do that is a zero cost way which is subscribe to excuse me subscribe to the podcast on YouTube click the subscribe button.,167
618,And to subscribe on Apple and Spotify as well that really helps us it helps us get the message about the podcast out more broadly generally and it ensures that you don't miss any episodes we release episodes every Monday.,221
619,But starting soon and from time to time we release shorter episodes in between so you sure to hear about those episodes in addition check out the sponsors that we mentioned at the beginning of the podcast.,205
620,If you like and if you're able to supporting us through those sponsors is a terrific way to support our production staff and the podcast generally.,147
621,A zero cost way to support the podcast is to tell your friends tell your neighbors tell anyone that you think might benefit from the information the way this podcast is set up.,176
622,The information is batched into four or five episodes all centered around a given theme or topic like hormones like sleep.,122
623,So the episodes on sleep for instance that were way back in January.,68
624,What seems like way back are still every bit as relevant today as they were back in January for somebody that has challenges with sleep and wants to understand sleep and get better sleep or wants to understand their dreams or how to use sleep and dreaming to leverage neuroplasticity and learning.,297
625,So if you pass information along about the podcast that's great.,64
626,We also have a patreon you can go to patreon.com slash Andrew Huberman there you can support the podcast at any level that you like.,132
627,And as always please put your questions about the podcast episodes and suggestions for future episodes in the comment section.,126
628,I really do read through all those comments it takes me some time but I do read through those I reply to as many of them as I can but I do read them and they're a great way for us to get feedback.,196
629,On Apple you can give us a five star review if you think we deserve that.,73
630,And if you want to do all these things you're welcome to if you want to do just one of them we understand and if you do none of them we still appreciate that you come here to digest the information about science and science related tools.,238
631,"In today's episode I mentioned various supplements, various compounds that if you deem it right and safe for you can benefit athletic performance and muscle physiology etc.",172
632,We've partnered with Thorn THORNE because Thorn supplements we believe are of the highest possible stringency and quality.,122
633,What you see on the bottle is what's in the bottle and the quality of ingredients that they include are excellent.,114
634,So much so that they partner with the Mayo Clinic and all the major sports teams.,81
635,If you go to Thorn THORNE.com slash the letter U slash Huberman you can see all the supplements that I take and you can get 20% off any of those supplements as well as 20% off any of the other supplements that Thorn sells.,222
636,So if you go to Thorn.com slash the letter U slash Huberman any of those supplements listed there and then if you navigate through their site and you find something else that you like will be 20% off at checkout.,212
637,Last but not least I want to thank you for your time and attention today and as always thank you for your interest in science.,126
