index,content,token
1057,Now we know.,12
1058,"One great tweet I saw was, you know, the left one, the culture wars, and now they're just driving around shooting the survivors.",128
1059,"Wow, that's hilarious.",22
1060,"Yeah, I wonder.",15
1061,I wonder who has won the culture war.,37
1062,There's certainly a battle that's been won in terms of like control of social media.,84
1063,Control of social media is absolutely left.,43
1064,"Well, this is unfortunate for conservatives, but technology is a force that also pushes left.",93
1065,"So if you look all throughout human history, like the left essentially grows and grows and grows, right?",104
1066,Why is that?,12
1067,"Why is it inexorably that, as some commentators have said, Leviathan slouches left.",83
1068,Leviathan is the government.,28
1069,Why does it slouch left?,24
1070,And I think a lot of that has been because of technology.,57
1071,"Technology has made it so that it makes more, like industrial revolution technology.",84
1072,We all band together.,21
1073,"We're war to the state, right?",30
1074,Contr reception is a technology that kind of helps lean left where it takes away from the family unit.,102
1075,"Abortion is a technology, right?",32
1076,It wasn't possible thousands of years ago.,42
1077,So technology actually empowers the individual.,47
1078,The individual means that you have the breakdown of family structure and religion and all that.,95
1079,And I'm not necessarily opposed to that.,40
1080,But it does mean that there's a left word shift to it.,54
1081,Now we're getting a small set of technologies that actually can take you more right word.,89
1082,"Encryption is an example, because encryption makes it easier to have privacy.",77
1083,It makes it easier to have money that is outside of the state.,62
1084,"Guns, 3D printing of guns, an example of a technology that is more of a right word shift.",89
1085,But generally technology leads the world left.,46
1086,"Yeah, it's also usually highly educated people that are involved in technology in the first place.",98
1087,"And I think when you look at universities in particular, they tend to lean left in this country as well.",104
1088,"Well, universities, what happened to the universities is very interesting.",74
1089,"Universities first, when became the arbiters of data and intellectualism and what's right and wrong.",100
1090,"So the time period when it was like, should we be doing that or not?",68
1091,"Well, let's look at the university.",35
1092,What do they have to say?,25
1093,"What are the smartest people, the professors that think tanks have to say?",74
1094,And the university's got this credibility from the hard sciences.,65
1095,"So they got this from physics and math and computer science and chemistry, because these deliver real things, the Manhattan Project, the microprocessor, the space vehicles, and so on, the electric car.",201
1096,So they gained this mantle of authority and legitimacy from the hard sciences.,78
1097,So then come the social sciences kind of sneak in.,50
1098,Then you get economics.,23
1099,"And microeconomics is a real discipline, real science, real math behind it, logic reason.",89
1100,"And then you get macroeconomics, which can be politicized a little bit more voodoo.",83
1101,"And then you get social studies, and then you get gender studies, and then you get blah, blah, blah, blah, blah, blah, blah.",124
1102,"And so what happened is that because we took scientists to be the high priests of our new world, science itself has gotten corrupted.",133
1103,"And the social sciences, and you can tell their fake sciences, because they're the word science tacked on at the end, have come in and hijacked the universities and become the new think tanks.",192
1104,And so essentially what you see going on today in the universities is a war between the social sciences and the physical sciences.,130
1105,"And the crossover point is biology, where you can see the whole gender is a social construct movement is attacking biology and evolutionary biology.",148
1106,"Just like in the social sphere that coming after the comedians, but you can see the struggle going on the universities.",119
1107,And I would say the physical sciences are essentially losing that war.,70
1108,What can be done?,17
1109,Or is it just something that has to play out?,45
1110,Do we have to realize the consequences of the foolishness?,58
1111,"Well, the good news is the physical sciences have a reality on their side.",74
1112,"Yeah, but it's not even in many ways it's not respected.",56
1113,"Yeah, but at the end of the day, your aircraft still has to fly.",64
1114,Your microprosters still has to compute.,40
1115,So there's only so far they can take it.,40
1116,"But I do see, for example, in biology, a lot of biologists are facing this difficult thing where they have to say things that they know are not true to keep their job.",167
1117,Like what?,10
1118,You had Brett Weinstein on here.,32
1119,So that's a clear example.,26
1120,So there's just the crossover line of what is accepted and what's not is entering into biology.,95
1121,And biology will probably suffer the most.,42
1122,"Synthetic biology, for example, a lot of this will end up in China.",67
1123,Because it won't be you won't be able to map facts and reality and actions together.,84
1124,You won't be able to get grants.,32
1125,You won't be able to get the adulation of your peers.,53
1126,I don't know enough here.,25
1127,So now I'm in shaky territory.,30
1128,But it's just my sense that that crossover battleground right now is an evolutionary biology.,93
1129,Economics lost.,15
1130,"Well, it's certainly in terms of gender.",40
1131,And that sort of that seems to be one of the major battlegrounds.,65
1132,Yeah.,5
1133,It's also going to happen.,26
1134,"So for example, blank slate theory, are we nature or are we nature?",67
1135,Yes.,4
1136,"It's socially unacceptable to say that a lot of it is nature and not nurture or vice versa, depending on which side you're on.",126
1137,Those kinds of discussions get corrupted.,41
1138,They do get corrupted.,22
1139,And it's really unfortunate because that's an unbelievably important thing to understand.,89
1140,Like what makes a person a sociopath?,37
1141,"What makes a person a super successful person, a winner?",56
1142,What makes a person a drug addict?,34
1143,What are these factors?,23
1144,You can't have a reasonable conversation about climate science anymore.,71
1145,Right.,6
1146,It's not a science.,19
1147,You can't even bring it up.,27
1148,Everyone's got their minds made up already.,43
1149,"Well, it's uncomfortable to me as people have their minds made up and they don't even have the data.",100
1150,"Well, on most of these topics, people are talking past each other anyway.",73
1151,They're talking about different things.,39
1152,"Like when you get into gun control, for example, one side is talking about the right to bear arms in case a tyrannical ruler or king, drastic over the country.",159
1153,"The other side is talking about school shootings and protecting people in their homes, right from crime.",104
1154,So they're just talking about two different things.,51
1155,And it's just not politically acceptable to even talk about the same thing.,75
1156,"Or when you get to immigration, the right is talking about, or the left is like bundling together illegal immigration and legal immigration into one thing.",155
1157,Yes.,4
1158,"Whereas on the right, sometimes you've got racist hiding in there.",66
1159,"So it doesn't help their cause, right?",38
1160,They're talking about two different things.,43
1161,"If they were talking about the same thing, which is how many immigrants should we let into the country?",103
1162,And what are the criteria for that?,35
1163,That would be a very different conversation than no immigrants or everybody comes in.,85
1164,"And then also on the left, you have this benefit that everybody who's currently coming in illegally is going to vote for the left because of where they're coming from and their socioeconomic circumstances.",205
1165,"To me, the test of any good system is you build a system, hand it over to your enemies to run for the next decade.",114
1166,"So for example, if you want a censorship on Twitter or Facebook, you should build that system and then hand it already the other side to run.",141
1167,"So if you're a left-winger who's promoting censorship, that's somebody else running.",84
1168,Same with immigration.,22
1169,"If you want immigration system, build a system, then hand it already the other side to run in.",94
1170,That's how you know it's a good system.,39
1171,There's no room for nuance when you're dealing with these political battlegrounds.,82
1172,"When you're dealing with right versus left, one side has a clearly established stance that you're supposed to take.",115
1173,"Like gun control's a great example of that, right?",50
1174,There's no room for what about mental health?,45
1175,What about the fact that so many of these people are on psych medication?,73
1176,Why is that not being discussed?,32
1177,We're running one of the greatest mental health experiments in history when we're dilping everybody up and SRIs.,112
1178,"And maybe if you give 30 million people SRIs, maybe like 29.9 million are a lot happier.",88
1179,And then you have a fraction that commit suicide or detonate.,61
1180,You're basically trading the mean for the variance.,51
1181,You have blow up risk.,22
1182,"Yeah, there's no room for nuance, which is why I stay out of politics largely.",78
1183,Do they drag you in though sometimes?,37
1184,They always try.,16
1185,"I mean, even in conversations get forced.",41
1186,You get to get dragged in.,26
1187,"Sure, but I'm sure there's going to be some people.",51
1188,Here's the thing about politics.,32
1189,Because we have a first pass the post system.,45
1190,What that means is whoever wins 51% of the vote in this country gets a lot of the power.,88
1191,It's not like proportional representation where the Greens have 10% and libertarians of 3% or whatever.,103
1192,"It's just like you're all Democrat in power, and now we're all Republican.",74
1193,"Because of that, to win, you have to pick one of these two sides.",65
1194,You have to choose.,19
1195,You can't just basically say I'm going to be nuanced about it.,62
1196,You can't vote for a third party that's throwing over your vote.,64
1197,I have a friend who's trying to fix that.,41
1198,He's starting this thing called a good party where you kickstart your vote.,75
1199,So you combine all your votes.,30
1200,You hold them in reserve.,25
1201,"And then when you have enough to win, then you vote that person in power.",73
1202,So you don't throw away your vote.,34
1203,"But outside of those hacks, we're never going to get a third party elected.",75
1204,"So because of that, all of your beliefs have to neatly fit into the Democrat bundle, all the Republican bundle.",111
1205,"And so when you get into that tribe, if you signal outside of that bundle, you get attacked.",92
1206,So it's literally making you into an unclear thinker.,53
1207,It's making you into a muddle thinker.,38
1208,"If all of your beliefs line up into one political party, you're not a clear thinker.",84
1209,"If all your beliefs are the same as your neighbors and your friends, you're not a clear thinker.",96
1210,"You're literally just, your beliefs are socialized.",51
1211,They're taken from other people.,32
1212,"So if you want to be a clear thinker, you cannot pay attention to politics.",75
1213,It will destroy your ability to think.,38
1214,"Oh, what dread?",15
1215,What dread?,11
1216,"Most of modern life, all our diseases are diseases of abundance, not diseases of scarcity, all times I may have starved.",120
1217,"All times if I got sugar, that was a wonderful thing.",53
1218,I should have eaten all the sugar to get my hands on.,53
1219,"If I got in a piece of news or gossip, that was interesting data that would have helped my life and moved me forward.",117
1220,"If I'd gotten some brief amount of entertainment, whether through video games or magazines or whatever, that would have been good.",130
1221,Now it's all disease of abundance.,34
1222,We are overexposed to everything.,33
1223,So the way to survive in modern society is to be an aesthetic.,62
1224,It is to retreat from society.,30
1225,There's too much society everywhere you go.,43
1226,"Society in your phone, society in your pocket, society in your ears.",68
1227,You're being socialized right now by listening to this podcast.,63
1228,We're socializing you.,22
1229,We're programming you.,22
1230,Everyone's trying to program everybody.,39
1231,The only solution is turn it off.,33
1232,The only solution is to turn it off and concentrate on your breathing.,70
1233,"Meditation, yeah.",17
1234,"Yes, it works.",14
1235,It's been a lifesaver for me.,29
1236,"Oh, I do it.",12
1237,And I do it whenever I get spare time.,38
1238,I was at the doctor's office this morning.,42
1239,And I knew it was going to be 20 minutes.,41
1240,So I just sat there with my eyes closed for 20 minutes.,55
1241,And I meditated.,16
1242,"You know, when I was growing up, there was a statement.",55
1243,I think it was Pascal.,22
1244,"He said, you know, all of man's problems arise because you cannot sit by himself in a room for 30 minutes alone.",112
1245,And it's very true.,19
1246,I always needed to be stimulated.,33
1247,"And when the iPhone came along, boredom was dead.",49
1248,I would never be bored again.,29
1249,"I even if I'm standing in line, I'm on my iPhone.",49
1250,And I thought it was great.,27
1251,"And when I was a kid, I used to try and overclock my brain.",59
1252,"Like, how many thoughts can I think at once?",44
1253,The answer is only one.,23
1254,But I would try to think multiple thoughts at once.,51
1255,And I was proud of that.,24
1256,I was proud that my brain was always running.,45
1257,This engine was always moving.,30
1258,And it's a disease.,19
1259,It's actually the road to misery.,33
1260,"And now that I'm older, I realize, like, you actually want to, again, rest your mind.",85
1261,You want to learn how to settle into your mind.,47
1262,And now I look forward to solitary confinement.,47
1263,You leave me alone for a day.,29
1264,It'll be like the happiest day I've had in a while.,51
1265,And that is a superpower that I think everybody can attain.,59
1266,The superpower of learning to be alone and enjoying it.,55
1267,Yeah.,5
1268,Yeah.,5
1269,"Well, I think it's critical.",28
1270,"And I do think that these times where you just think about things, just be alone and think about things are so rare these days.",127
1271,And I think during those rare times is when you really get to understand what you actually believe or don't believe.,116
1272,"Yeah, it's funny.",17
1273,"When I first started meditating, it was really hard, right?",59
1274,"Because everybody, I think a lot of people who listen to this broadcast have heard of meditation that has a good reps. Everybody tries it.",138
1275,They struggle.,14
1276,They kind of give it up.,24
1277,"It's one of those things that everybody says they do, but nobody actually does.",79
1278,It's not even sugar.,20
1279,"Everyone talks about how, yeah, I don't need sugar.",51
1280,Then the dessert tray rolls around.,35
1281,And everyone's going for the cookies.,37
1282,So it's become one of those things.,35
1283,"And in fact, it's not even become a signaling thing where it's like, oh, how much did you meditate?",99
1284,I'm not attaining this much.,28
1285,"There are people now wearing headband saying with Tweet, bird, a chirp, and then when they're in deep meditation, I don't know how they make it work, but they'll be like, I got a lot of chirps today.",199
1286,How many chirps did you get?,28
1287,"Oh, God.",8
1288,"Oh, your meditation technique is wrong.",39
1289,Mine is right.,14
1290,"But really, all it is is the art of doing nothing.",50
1291,"Okay, and it's important because I think when we grow up, right, all this stuff happening to you in your life, and some of it you're processing, some of it you're absorbing, and some of it you should probably think a little bit more about and work through, but you don't.",271
1292,You don't have time.,20
1293,So it gets buried in you.,25
1294,And it's all these preferences and judgments and unresolved situations and issues.,82
1295,And it's like your email inbox.,31
1296,It's just piling up email after email after email.,50
1297,That's not answered.,20
1298,"Going back 10, 20, 30, 40 years.",32
1299,"And then when you sit down to meditate, those emails start coming back and you, hey, what about this issue?",107
1300,What about that issue?,22
1301,Have you solved this?,21
1302,Did you think about that?,25
1303,You have regrets there?,23
1304,You have issues there?,22
1305,And that gets scary.,20
1306,People don't want to do that.,29
1307,So it's not working.,20
1308,I can't clear my mind.,22
1309,I better get up and not do this.,32
1310,But really what's happening is it's self therapy.,49
1311,"It's just that instead of paying a therapist to sit there and listen to you, you're listening to yourself.",106
1312,"And you just have to sit there as those emails go through one by one, you work through each of them until you get to the magical inbox zero.",140
1313,"And there comes a day when you sit down, you realize the only things you're thinking about are things that happened yesterday, because you've processed everything else.",168
1314,"Not necessarily even resolved it, but at least listen to yourself.",66
1315,And that's when meditation starts.,34
1316,And I think it's a very powerful thing that everybody should experience.,72
1317,And that's when you arrive upon the art of doing nothing.,57
1318,"Well, I think it's even a problem that most people are getting their meditation from an app.",92
1319,I will not use an app.,22
1320,It's sneaky.,12
1321,"I mean, Sam Harris is a very good meditation app.",49
1322,I should say that.,18
1323,But you should be able to just do it.,37
1324,And many people can't.,22
1325,It is literally the art of doing nothing.,41
1326,"So all you need to do for meditation is just sit down, close your eyes, comfortable position, whatever happens happens.",119
1327,"If you think you think, if you don't think you don't think, don't put a effort into it, don't put effort against it, all you need.",130
1328,Do you concentrate on your breath?,34
1329,Or do you have a specific technique?,36
1330,Nothing.,8
1331,Nothing.,8
1332,You just sit.,13
1333,You just sit.,13
1334,I think about my breath.,24
1335,That's all I do.,16
1336,I just try to only concentrate on breathing.,44
1337,I used to do that.,18
1338,"But at some level, all the concentration, every meditation technique is leading you to the same thing, which is just witnessing.",128
1339,And concentration is a technique to still your mind enough that you can then drop the object of concentration.,110
1340,So you could also just try going straight to the end game.,58
1341,"The problem with what I'm talking about, which is not focusing on your breath, is you will have to listen to your mind for a long time.",135
1342,It's not going to work unless you do at least an hour a day and preferably at least 60 days before you kind of work through a lot of issues.,140
1343,So it'll be hell for a while.,29
1344,"But when you come out the other side, it's great.",49
1345,You get rid of the chatter.,27
1346,"Or when the chatter comes, it's in the background.",50
1347,It's dimmer.,12
1348,It's smaller.,13
1349,You've heard it before.,23
1350,You see the patterns.,21
1351,It's more recent.,17
1352,It's something you need to resolve anyway.,42
1353,And you will get moments of actual silence.,43
1354,What is your ultimate state when you meditate?,46
1355,"Like is there a state where you've achieved rarely, if ever, where you're in bliss or you're in harmony or you're in enlightenment?",131
1356,Like what is kind of indescribable?,35
1357,"Because when you're really meditating, you're not there.",56
1358,"When there's no thoughts, there's no experience, or there's nothing.",68
1359,There's just nothing.,21
1360,So it's hard to describe.,25
1361,"But I would say that it's like a, you can definitely introduce every psychedelic state that people encounter using so-called plant medicines can be arrived at just through pure meditation.",188
1362,And I've definitely hit some of those states.,45
1363,You've hit some transcendent psychedelic states where you're hallucinating the whole deal.,90
1364,I've had trippy visuals.,24
1365,I've had the kind of the lights and colors.,43
1366,I've had the so-called downloads.,33
1367,I've had the realizations.,26
1368,I've had the bliss.,19
1369,I've had the light.,19
1370,I've had the colors.,20
1371,But not every time.,19
1372,"No, it's rarely.",16
1373,"And in fact, I would say that's also like an experience that you can start craving, which will then actually take you out of meditation.",136
1374,"Where you really, and I'm not enlightened or anything close to it, so not even the ballpark, but my own experience.",115
1375,"And this is this personal experience, is the place where I end up the most that is really the one that I want to be at is peace.",128
1376,It's just peace.,16
1377,Peace.,6
1378,Happy.,6
1379,"Yeah, peace, to me, peace is happiness at rest.",47
1380,And happiness is kind of peace and motion.,42
1381,You can convert peace to happiness anytime you want.,52
1382,But peace is what you want most of the time.,44
1383,That's interesting.,19
1384,You can convert peace to happiness anytime you want.,52
1385,"Yeah, if you're a peaceful person, anything you do will be a happy activity.",76
1386,"And by the way, being on social media and engaging politics will not bring you peace.",85
1387,There is nothing less peaceful.,31
1388,Right.,6
1389,And today's day and age.,24
1390,The way we think you get peace is by resolving all your external problems.,74
1391,But there's unlimited external problems.,40
1392,So the only way to actually get peace is on the inside by giving up this idea of problems.,90
1393,Who thinks you can get peace by resolving external problems other than politicians?,83
1394,Everybody.,10
1395,"That's what everybody's struggling to do, right?",48
1396,Why are you trying to make money to solve all your money problems?,66
1397,Why are you trying to win up politics?,38
1398,Because then you'll be at peace because your people will have won.,66
1399,Whoa.,5
1400,It's a daunting task to get your shit together.,47
1401,It's easier to change yourself and to change the world.,55
1402,That's true.,12
1403,And the best way to change the world is to change yourself.,59
1404,Exactly.,8
1405,"It's all these people who are shouting on social media, the best way is just to actually live the life that you want other people to live.",138
1406,I went out in New Zealand.,26
1407,And there's this guy that I met with.,37
1408,And everyone's on social media shouting about environmentalism and concern and sustained.,89
1409,And I go to this guy's house.,29
1410,"And he was doing a very quietly, very gently, he was doing a two week long zero waste experiment where he was throwing out nothing.",131
1411,"So every package that he opened, he would keep.",47
1412,And he would clean it up so he would keep his Amazon boxes.,59
1413,He would keep the little container.,35
1414,"Even a tea bag, if he opened the tea bag, he has to figure out how to compost the tea inside, how to make the tea itself useful, how to make the tea bag like a little storage item.",180
1415,So there was no trash.,22
1416,He was literally living with zero trash waste.,46
1417,And he was doing it.,20
1418,And it was really inspirational.,32
1419,Meeting people like him made me far more environmentally conscious than any amount of people yelling at me on social media ever will.,133
1420,How long did he do that for?,28
1421,I think it was two weeks.,25
1422,It was hard.,12
1423,What the fuck are you gonna do with tea bags?,45
1424,He had quite the collection.,28
1425,The tea bag he was filling in with little things.,49
1426,He sounds like a crazy hoarder.,31
1427,Like a hoarder person who stacks a tea bags in his house.,57
1428,A pretty impressive guy.,24
1429,"Yeah, that's a strange way to go about things.",46
1430,I appreciate it.,16
1431,"I mean, look, it is entirely possible to somehow or another engineer all of our cups and all of our things and all of our, to be biodegradable.",143
1432,"You know, the struggle with a modern environmental movement is that they identify the correct problem, which is finite earth, spaceship, earth, the soul that God don't ruin it.",176
1433,But they don't have the solution.,33
1434,"So what they say is no growth, no growth, no growth.",52
1435,"Well, the problem is you got three billion Indian and Chinese who aren't gonna stay in poverty.",95
1436,They're gonna throw whether you like it or not.,47
1437,So you can yell at them.,24
1438,You can scream at them.,23
1439,"You can yell at us and scream at us, but that's not gonna happen.",65
1440,"So the only way out unfortunately is again through technology, which is you have to build green technology and I give Musk a lot of credit for being one of the few people who's out there trying to do that.",205
1441,So you build things that are biodegradable and good for you and healthier and everybody wants to be healthier.,110
1442,And Chinese want to be healthier.,33
1443,Indians want to be healthier.,29
1444,They want to be cleaner.,24
1445,"If you say I can clean up your rivers, I can clean up your forests.",67
1446,I can have your children not get sick with cholera and diphtheria and typhoid.,78
1447,I can cure your diseases.,25
1448,I can help make your immune system stronger.,44
1449,I can give you clean drinking water.,36
1450,Like that is what causes people to become environmentalists.,60
1451,Not shouting and screaming at them that they shouldn't grow and they should stop pumping things into the sky.,109
1452,"And you know, they have no concept of that.",43
1453,They're just trying to get out of poverty.,42
1454,So I think the modern environmental movement identifies the correct problem but then doesn't come up with a right set of solutions that are appealing to people.,160
1455,People are not going to give up economic growth.,48
1456,They're gonna have to get rich first.,37
1457,Mm.,3
1458,"That's, yeah, that's a very good point.",39
1459,"But how do you do, how do you do both?",38
1460,You lower the price of clean technology massively.,50
1461,So you basically make clean technology use cost competitive with clean technology.,82
1462,Through some clean technology.,30
1463,"Innovation, ideally, you can subsidize in the short to medium term until the innovation curve is crossed.",105
1464,"I mean, like Tesla doesn't have any patents, right?",51
1465,Or they freely give away their patents.,39
1466,That's the example of how you can do it.,40
1467,"So, you know, if you want to get rid of plastic such straws, yeah, you can do it here and there, you can get some just go to band plastic straws.",145
1468,But China's not gonna blend band plastic straws.,48
1469,"Not until you build a paper straw that is, you know, same cost, good durability.",80
1470,"And then you educate Chinese like, hey, this is petroleum.",58
1471,"You know, this plastic that you're drinking is petroleum, this is bad for you.",78
1472,Here's the chemical composition.,32
1473,"Here's the things that are going in your bloodstream and they want healthy, happy kids also.",92
1474,So they're gonna have their kids use paper straws.,50
1475,"Maybe straws aren't the best example, but you can, you know, this is true with fossil fuels, for example.",105
1476,That's probably the best one.,29
1477,Or replacing a lot of plastics with glass and paper and so on.,62
1478,"Yeah, there's a new technology that was just Rhonda Patrick had on her Twitter today about they're able to convert plastic waste into fuel and that there's companies that are actively trying to do that now.",206
1479,"So then in that way, plastic waste will become valuable.",56
1480,Right.,6
1481,And it'll become a commodity.,29
1482,It'll become something that people have researched.,51
1483,Now there's certain problems this doesn't solve.,48
1484,"This doesn't solve carbon, this doesn't solve deforestation.",60
1485,"You know, so there you kind of have to step in with other means.",64
1486,"So for example, look at the Amazon, right?",42
1487,Everyone's complaining about the Amazon being deforested.,57
1488,"Well, you're not the poor Brazilian farmer, right?",50
1489,"So you're sitting here in your comfortable chair, like social media hammering away at, you know, the evil Brazilians were deforested the Amazon.",144
1490,But the Amazon has incredible resources.,40
1491,"If we really care about it, we should turn it into an incredible tourist park and put your money where your mouth is, start doing ecotourism in the Amazon, start paying for it.",176
1492,"And then maybe take the future rights for all the pharmaceuticals that are going to come out of all the incredible plants there and start selling those off so that people, so that maybe give the pharmaceutical companies an incentive to preserve the biodiversity of the Amazon.",276
1493,"Say, hey, if you buy this patch of the Amazon, you can serve it and you can serve it.",85
1494,"Whatever plant medicines that come out of there that you can then license, you get the patent for 20 years or 30 years or whatever.",131
1495,"So I think there are solutions where we, as the first worlders who have money, can put our money where our mouth is and go and rescue these kinds of properties.",160
1496,"That's a very interesting solution, but I could see a media pushback from people that don't think the pharmaceutical companies should have the rights to this natural plant.",172
1497,"Okay, or the government does it and then the government gets the patents and the government will auction off the patents later.",127
1498,That's too bad.,15
1499,"Or they'll license them or whatever it is, right?",49
1500,"Well, that's often like just this.",34
1501,Often the problem is there is no really good solution.,54
1502,There's a bunch of solutions that also have drawbacks.,54
1503,"That's life, right?",19
1504,That's a trade-off.,19
1505,"That's being human, it's very messy.",36
1506,"Yeah, it's a constrained environment.",37
1507,"Obviously, I skew more towards a private property capitalist type solutions because even though they're not perfect, they have been proven to actually work, right?",163
1508,"Once something is your property, you take care of it.",53
1509,Right?,6
1510,You're not gonna crap all over your own house.,46
1511,"But it should probably be temporary property, not permanent property.",69
1512,"You see a lot of countries around the world not doing this no foreign ownership of land thing, for example.",107
1513,"Or Mexico has no private ownership of beaches, right?",53
1514,So you can draw the line at certain points.,43
1515,"Yeah, do you enjoy doing this kind of thing where you break things down and give your perspective on things and try to illuminate certain complex objects?",154
1516,"I'm not trying to illuminate so much as, you know, talking to you, I learn as much as I say.",92
1517,And I learn it for myself because I'm being forced to articulate it.,68
1518,I can sit around and think my thoughts all day long.,52
1519,But it's a lot of it's gonna be nonsense.,41
1520,"It's not, I'm gonna, because they're gaps in thinking where you make leaps because you're kind to yourself that you don't realize you're making.",144
1521,"But when you're forced to write it down, and this is why I tweet, or when you have to talk to somebody, you have to complete those gaps and make it a proper logical chain.",171
1522,"And the mistake that I made when I was young was, you know, I always wanted to seem like the smartest kid in the room.",118
1523,"You know, like just like, you probably want to seem like the funniest kid in the room where the toughest kid in the room, right?",128
1524,We're all losers starting out.,30
1525,We want to be winners.,22
1526,So we picked the thing we're good at and we double down on it.,62
1527,So I always wanted to be the smartest kid in the room.,54
1528,So what did I do?,17
1529,I read a lot of books.,22
1530,I memorized a lot of things.,28
1531,And then whatever I hadn't memorized is a pre-Google.,53
1532,I made it up.,13
1533,So it sounded good.,19
1534,Okay.,5
1535,Pre-Google.,11
1536,"After Google fact checking started and I had to get better, right?",66
1537,So Google improved me that way.,31
1538,A lot of people.,16
1539,Exactly.,8
1540,"So now what I realize is that the biggest mistake was memorization, right?",74
1541,"Because when you're actually trying to live your life in congruence with reality, you want to have a deep understanding of what you do and why you do it.",153
1542,And so it's much more important to know the basics really well than to know the advanced.,89
1543,Knowing calculus wouldn't help you today.,41
1544,It doesn't help you in business.,32
1545,It doesn't help you in most things.,35
1546,"But knowing arithmetic really will help you really, whether it's at the corner grossly store counting change to figuring out the value of your podcast business, to figuring out how to do the probability math on some action that you want to take.",245
1547,So understanding basic mathematics cold is way more important than memorizing calculus concepts.,96
1548,"And the problem is, and this is true of I think all reasoning.",62
1549,"It's much better to know the basics from the ground up, solid foundation of understanding, a steel frame of understanding.",122
1550,Then it is to just have a scaffolding where you're just memorizing advanced concepts.,85
1551,"This is why there are a lot of people, I'm sure that you listen to who are really smart.",88
1552,They use a lot of jargon.,25
1553,And you can't quite follow their reasoning.,43
1554,You don't know how they're putting things together and you have this deep down suspicion.,89
1555,They don't even really understand.,34
1556,"So if you look at the most powerful thinkers, especially the ones where money or life is on the line, they have to understand the basics really, really well.",157
1557,"Richard Feynman, the famous physicist, was able to, he had this piece in one of his lectures where he takes you from counting numbers on your hand all the way to calculus in four pages of text, orally, but written down four pages of text.",238
1558,"And it's a complete, unbroken logical chain that takes you through geometry, trigonometry, pre-calculus, analytic geometry, graphs, everything, all the way to calculus.",168
1559,He understood numbers at a core level.,38
1560,He didn't have to memorize anything.,36
1561,"When you're memorizing, it's an indication that you don't understand.",69
1562,You should be able to redribe anything on the spot.,51
1563,"And if you can't, you don't know it.",36
1564,So do you apply that to things other than mathematics?,54
1565,You can apply it to everything.,31
1566,Everything.,11
1567,You don't even make attempt to memorize things.,47
1568,Just make attempt to understand them.,37
1569,You can't help but memorize things.,35
1570,Right.,6
1571,And this is where Twitter is great for me is I try to understand something.,75
1572,And then I try to write it down in such a way that I can remember it.,69
1573,Just the basic hook that'll point towards the deeper understanding.,67
1574,And I'm forced to explain it to people.,39
1575,And that's how I know I understand something.,45
1576,So this is what I meant originally we talked about reading.,59
1577,"A good book, I'll read one page in a night.",43
1578,And then I'm spent the rest of the night thinking about it.,59
1579,Or I'm chasing down references and Wikipedia or weird blog posts trying to understand it.,89
1580,"So for example, I was dealing with, this is a few months back, I was dealing with a question of stupid topic, but the meaning of life.",134
1581,Right?,6
1582,How could that be stupid though?,32
1583,"Well, it's just, it's right.",28
1584,It's right.,11
1585,You're not supposed to think about it.,38
1586,It's something you ask your parents when you're young.,54
1587,They tell you don't worry about it.,35
1588,"They say, you're going to job.",30
1589,"Yeah, exactly.",14
1590,"I'm going to job you, freaking hippie.",38
1591,"Or here's God, God is the meaning of life.",42
1592,"And so I was just trying to resolve for myself, like, what could the answer be?",79
1593,Right?,6
1594,"Not what is the answer, but what could the answer be?",53
1595,"And so at a core level, I was forced to kind of hunt down all these weird little things and really understand for myself.",121
1596,And it's got to be personal.,28
1597,But I've just established for myself what it could and could not be.,68
1598,And that gave me some level of peace.,37
1599,So now I don't have to keep asking that question.,49
1600,What is the meaning of life?,28
1601,"I mean, you should, I think the question is more interesting than the answer.",77
1602,Everyone should explore this on their own.,42
1603,But let me just explore a few parts with you.,45
1604,"So first is, if I gave you an answer, if I said, the meaning of life is to please God, well, which God?",103
1605,"OK, Jadeo Christian God.",24
1606,"Well, OK, why that one?",23
1607,Why this thing?,15
1608,The problem is it's a why question.,35
1609,"You can keep asking why forever, right?",39
1610,"Any answer I give you, you'll just ask why again?",49
1611,Why again?,10
1612,Why again?,10
1613,That's right.,13
1614,And you end up in a place called Agrippa's Tulema.,50
1615,This is a philosophical exercise.,33
1616,But I kind of thought it through then Google around it.,55
1617,There's a thing called Agrippa's Tulema.,40
1618,"And Agrippa's Tulema says that any questioning like this, why will always end in one of three places?",101
1619,"First is infinite regress, right?",33
1620,Why?,4
1621,Because of this.,16
1622,Why that?,9
1623,And just keep going forever.,28
1624,The second is circular reasoning.,33
1625,"Well, A, Y, A, because of B, well, Y, B, because of A.",54
1626,If I could get trapped in that.,31
1627,Or the third is an axiom.,25
1628,And the most popular axiom is God.,34
1629,"But it could be anything because of math, because of science, because of the big bang, because of simulation, right?",116
1630,These are all axioms.,21
1631,These are all just stopping points.,35
1632,"Saying simulation, we're in a simulation, or saying it's the big bang, is just another way of saying God.",105
1633,It's just God's a dirty word.,29
1634,"So we don't use it as much anymore, but same thing.",51
1635,"So you end up in one of these three dead ends, essentially, right?",66
1636,So there is no answer.,22
1637,The real answer is because.,27
1638,What is the meaning of life?,28
1639,"Yeah, you get to make up your own answer is the beauty.",55
1640,"If there was a single answer, we would not be free.",51
